"item_id","all_edits","bot_edits","anon_edits","human_edits","botXhuman","bot_edits_pc","anon_edits_pc","human_edits_pc","group_size","item_age","item_quality","squaredAnon","showcase"
"Q1635",114,31,1,82,0.19559864573715,0.271929824561404,0.0087719298245614,0.719298245614035,46,1644.46001157407,"C",1,0
"Q16351959",1,0,0,1,0,0,0,1,1,1112.44766203704,"E",0,0
"Q16352773",5,2,0,3,0.24,0.4,0,0.6,4,1112.44373842593,"E",0,0
"Q1636",129,35,4,90,0.189291508923743,0.271317829457364,0.0310077519379845,0.697674418604651,48,1644.45996527778,"B",16,0
"Q1637",135,37,2,96,0.194897119341564,0.274074074074074,0.0148148148148148,0.711111111111111,44,1644.45965277778,"B",4,0
"Q16376967",13,1,0,12,0.0710059171597633,0.0769230769230769,0,0.923076923076923,8,1111.45296296296,"D",0,0
"Q16377476",6,0,0,6,0,0,0,1,3,1111.44924768519,"E",0,0
"Q1638",117,48,0,69,0.241946088099934,0.41025641025641,0,0.58974358974359,40,1644.4594212963,"B",0,0
"Q16382057",4,0,0,4,0,0,0,1,4,1111.39363425926,"E",0,0
"Q1639",121,31,0,90,0.190560754046855,0.256198347107438,0,0.743801652892562,46,1644.45912037037,"C",0,0
"Q164",182,34,9,139,0.142676005313368,0.186813186813187,0.0494505494505494,0.763736263736264,82,1645.99991898148,"C",81,0
"Q1641",45,14,0,31,0.214320987654321,0.311111111111111,0,0.688888888888889,25,1644.458125,"C",0,0
"Q1642",47,15,0,32,0.217292892711634,0.319148936170213,0,0.680851063829787,26,1644.45739583333,"C",0,0
"Q16423810",11,2,0,9,0.148760330578512,0.181818181818182,0,0.818181818181818,8,1110.32594907407,"E",0,0
"Q1643",142,37,4,101,0.185330291608808,0.26056338028169,0.028169014084507,0.711267605633803,53,1644.45716435185,"C",16,0
"Q16430258",2,0,0,2,0,0,0,1,2,1110.27931712963,"E",0,0
"Q16435514",1,0,0,1,0,0,0,1,1,1110.2358912037,"E",0,0
"Q1644435",7,6,0,1,0.122448979591837,0.857142857142857,0,0.142857142857143,3,1590.093125,"E",0,0
"Q1645",164,51,1,112,0.212373587150506,0.310975609756098,0.00609756097560976,0.682926829268293,61,1644.4565162037,"B",1,0
"Q16456484",1,0,0,1,0,0,0,1,1,1109.4156712963,"E",0,0
"Q1646",241,113,1,127,0.247085966150721,0.468879668049793,0.004149377593361,0.526970954356846,80,1644.45650462963,"B",1,0
"Q16469989",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1108.80471064815,"E",0,0
"Q1647",240,72,0,168,0.21,0.3,0,0.7,82,1644.45585648148,"C",0,0
"Q1648",122,42,0,80,0.225745767266864,0.344262295081967,0,0.655737704918033,41,1644.45578703704,"C",0,0
"Q16480203",1,0,0,1,0,0,0,1,1,1108.65040509259,"E",0,0
"Q16486485",4,2,0,2,0.25,0.5,0,0.5,3,1108.44672453704,"E",0,0
"Q1649",378,85,10,283,0.168353349570281,0.224867724867725,0.0264550264550265,0.748677248677249,107,1644.45561342593,"C",100,0
"Q1649751",346,337,0,9,0.0253349594039226,0.973988439306358,0,0.0260115606936416,17,1589.97197916667,"C",0,0
"Q165",374,44,5,325,0.102233406731677,0.117647058823529,0.0133689839572193,0.868983957219251,139,1645.99726851852,"C",25,0
"Q1650",173,47,1,125,0.196297905041933,0.271676300578035,0.00578034682080925,0.722543352601156,54,1644.45472222222,"C",1,0
"Q1650226",47,31,2,14,0.196468990493436,0.659574468085106,0.0425531914893617,0.297872340425532,28,1589.96002314815,"C",4,0
"Q1651",126,58,1,67,0.244771982867221,0.46031746031746,0.00793650793650794,0.531746031746032,51,1644.45458333333,"C",1,0
"Q16518454",13,0,12,1,0,0,0.923076923076923,0.0769230769230769,2,1106.51306712963,"E",144,0
"Q16520458",6,0,0,6,0,0,0,1,4,1106.49981481481,"E",0,0
"Q1653",348,69,4,275,0.15668351169243,0.198275862068966,0.0114942528735632,0.790229885057471,102,1644.45409722222,"C",16,0
"Q16534826",22,16,0,6,0.198347107438017,0.727272727272727,0,0.272727272727273,12,1106.38814814815,"C",0,0
"Q16538622",1,0,0,1,0,0,0,1,1,1106.37157407407,"E",0,0
"Q16539278",2,0,0,2,0,0,0,1,2,1106.36862268519,"E",0,0
"Q1655",116,51,1,64,0.24256837098692,0.439655172413793,0.00862068965517241,0.551724137931034,52,1644.45334490741,"C",1,0
"Q16562488",35,30,0,5,0.122448979591837,0.857142857142857,0,0.142857142857143,14,1105.56503472222,"C",0,0
"Q16572052",1,0,0,1,0,0,0,1,1,1105.50606481481,"E",0,0
"Q1658",93,45,1,47,0.244536940686785,0.483870967741935,0.010752688172043,0.505376344086022,41,1644.45241898148,"C",1,0
"Q16583207",2,0,0,2,0,0,0,1,2,1105.43436342593,"E",0,0
"Q16585712",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1105.41642361111,"E",0,0
"Q16589380",17,7,0,10,0.242214532871972,0.411764705882353,0,0.588235294117647,10,1105.39326388889,"E",0,0
"Q16594553",247,242,0,5,0.0198331393728794,0.979757085020243,0,0.0202429149797571,12,1105.36724537037,"D",0,0
"Q1660",110,53,1,56,0.245289256198347,0.481818181818182,0.00909090909090909,0.509090909090909,53,1644.45197916667,"C",1,0
"Q1660495",360,341,0,19,0.0499922839506173,0.947222222222222,0,0.0527777777777778,19,1589.81996527778,"C",0,0
"Q16618263",4,3,0,1,0.1875,0.75,0,0.25,3,1104.51663194444,"E",0,0
"Q16620931",7,2,0,5,0.204081632653061,0.285714285714286,0,0.714285714285714,5,1104.49944444444,"E",0,0
"Q1662318",13,4,0,9,0.21301775147929,0.307692307692308,0,0.692307692307692,9,1589.78947916667,"D",0,0
"Q16627965",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1104.40335648148,"E",0,0
"Q1663",240,89,1,150,0.231770833333333,0.370833333333333,0.00416666666666667,0.625,77,1644.45099537037,"C",1,0
"Q16634608",1,1,0,0,0,1,0,0,1,1103.93302083333,"E",0,0
"Q1664",147,48,0,99,0.21990837151187,0.326530612244898,0,0.673469387755102,45,1644.45081018519,"B",0,0
"Q16647900",1,0,0,1,0,0,0,1,1,1103.57608796296,"E",0,0
"Q16652117",1,0,0,1,0,0,0,1,1,1103.38708333333,"E",0,0
"Q16655416",10,1,0,9,0.09,0.1,0,0.9,3,1103.36040509259,"E",0,0
"Q1666",236,99,10,127,0.225743320884803,0.419491525423729,0.0423728813559322,0.538135593220339,79,1644.4506712963,"B",100,0
"Q16662844",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1102.60950231481,"E",0,0
"Q1666646",39,32,0,7,0.147271531886916,0.82051282051282,0,0.179487179487179,15,1589.69956018519,"C",0,0
"Q1667088",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1589.68819444444,"E",0,0
"Q16677270",1,0,0,1,0,0,0,1,1,1102.49208333333,"E",0,0
"Q16678655",335,328,1,6,0.0175361995990198,0.97910447761194,0.00298507462686567,0.017910447761194,14,1102.47984953704,"E",1,0
"Q1668",103,47,0,56,0.248091243284004,0.456310679611651,0,0.543689320388349,41,1644.45045138889,"C",0,0
"Q16683923",1,0,0,1,0,0,0,1,1,1102.43480324074,"E",0,0
"Q16696434",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1102.33064814815,"E",0,0
"Q16697381",1,0,0,1,0,0,0,1,1,1102.32303240741,"E",0,0
"Q16701524",1,0,0,1,0,0,0,1,1,1102.28611111111,"E",0,0
"Q16703311",337,330,1,6,0.0174343350738318,0.979228486646884,0.0029673590504451,0.0178041543026706,14,1102.27186342593,"E",1,0
"Q16707766",10,3,0,7,0.21,0.3,0,0.7,8,1102.2128587963,"E",0,0
"Q1671",206,61,14,131,0.188307097747196,0.296116504854369,0.0679611650485437,0.635922330097087,83,1644.44991898148,"C",196,0
"Q16711524",5,0,0,5,0,0,0,1,5,1101.78043981481,"E",0,0
"Q16716608",1,0,0,1,0,0,0,1,1,1101.7216087963,"E",0,0
"Q16718277",1,0,0,1,0,0,0,1,1,1101.70912037037,"E",0,0
"Q1672",85,45,0,40,0.249134948096886,0.529411764705882,0,0.470588235294118,42,1644.44950231481,"C",0,0
"Q16737160",4,0,0,4,0,0,0,1,2,1099.50346064815,"E",0,0
"Q16737715",3,0,0,3,0,0,0,1,3,1099.50013888889,"E",0,0
"Q1674",92,43,0,49,0.248936672967864,0.467391304347826,0,0.532608695652174,41,1644.44920138889,"C",0,0
"Q16745777",1,1,0,0,0,1,0,0,1,1095.1127662037,"E",0,0
"Q16754459",32,28,0,4,0.109375,0.875,0,0.125,8,1093.37951388889,"C",0,0
"Q1675469",351,338,0,13,0.0356652949245542,0.962962962962963,0,0.037037037037037,20,1589.44344907407,"C",0,0
"Q1675789",41,35,0,6,0.124925639500297,0.853658536585366,0,0.146341463414634,16,1589.43736111111,"C",0,0
"Q16765233",1,1,0,0,0,1,0,0,1,1092.6678587963,"E",0,0
"Q1677",115,46,2,67,0.23304347826087,0.4,0.0173913043478261,0.582608695652174,54,1644.44865740741,"B",4,0
"Q1678",131,55,0,76,0.243575549210419,0.419847328244275,0,0.580152671755725,44,1644.44846064815,"C",0,0
"Q1679",174,52,1,121,0.207821376667988,0.298850574712644,0.00574712643678161,0.695402298850575,47,1644.44832175926,"C",1,0
"Q1680",109,52,0,57,0.249473950004208,0.477064220183486,0,0.522935779816514,44,1644.44805555556,"C",0,0
"Q16801114",1,1,0,0,0,1,0,0,1,1088.96856481481,"E",0,0
"Q1681",85,35,0,50,0.242214532871972,0.411764705882353,0,0.588235294117647,42,1644.44800925926,"C",0,0
"Q1683",104,48,0,56,0.248520710059172,0.461538461538462,0,0.538461538461538,47,1644.44756944444,"C",0,0
"Q16854950",4,2,0,2,0.25,0.5,0,0.5,2,1087.55210648148,"E",0,0
"Q1686",143,39,0,104,0.198347107438017,0.272727272727273,0,0.727272727272727,54,1644.44710648148,"B",0,0
"Q16865905",21,13,0,8,0.235827664399093,0.619047619047619,0,0.380952380952381,9,1085.97174768519,"D",0,0
"Q1687",90,47,0,43,0.249506172839506,0.522222222222222,0,0.477777777777778,46,1644.44688657407,"C",0,0
"Q1688",110,50,0,60,0.247933884297521,0.454545454545455,0,0.545454545454545,33,1644.44666666667,"C",0,0
"Q16887713",25,12,0,13,0.2496,0.48,0,0.52,16,1082.34210648148,"C",0,0
"Q169",501,57,23,421,0.0956051967920447,0.11377245508982,0.0459081836327345,0.840319361277445,148,1645.99452546296,"C",529,0
"Q1690",141,56,1,84,0.236607816508224,0.397163120567376,0.00709219858156028,0.595744680851064,50,1644.44652777778,"B",1,0
"Q1690329",62,50,0,12,0.156087408949011,0.806451612903226,0,0.193548387096774,23,1589.14965277778,"C",0,0
"Q16905489",2,2,0,0,0,1,0,0,1,1080.57556712963,"E",0,0
"Q16912443",2,0,0,2,0,0,0,1,2,1078.6921875,"E",0,0
"Q16919089",2,1,0,1,0.25,0.5,0,0.5,2,1076.42628472222,"E",0,0
"Q1692",132,35,1,96,0.192837465564738,0.265151515151515,0.00757575757575758,0.727272727272727,45,1644.44599537037,"B",1,0
"Q16923418",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1075.58325231481,"E",0,0
"Q16924206",2,0,0,2,0,0,0,1,1,1075.57252314815,"E",0,0
"Q1693",288,53,2,233,0.148883584104938,0.184027777777778,0.00694444444444444,0.809027777777778,93,1644.44564814815,"C",4,0
"Q16935154",54,39,0,15,0.200617283950617,0.722222222222222,0,0.277777777777778,16,1074.59837962963,"C",0,0
"Q16935880",2,2,0,0,0,1,0,0,1,1074.42159722222,"E",0,0
"Q16936421",4,3,0,1,0.1875,0.75,0,0.25,3,1074.40945601852,"E",0,0
"Q16945177",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1072.65207175926,"E",0,0
"Q16946207",15,6,0,9,0.24,0.4,0,0.6,4,1072.54028935185,"D",0,0
"Q16949323",1,0,0,1,0,0,0,1,1,1071.79783564815,"E",0,0
"Q16956357",1,0,0,1,0,0,0,1,1,1071.74708333333,"E",0,0
"Q16957452",2,0,0,2,0,0,0,1,2,1071.60099537037,"E",0,0
"Q1696",134,35,1,98,0.191022499443083,0.261194029850746,0.00746268656716418,0.73134328358209,51,1644.44469907407,"B",1,0
"Q16962780",8,5,0,3,0.234375,0.625,0,0.375,7,1071.53398148148,"E",0,0
"Q16964215",5,3,0,2,0.24,0.6,0,0.4,3,1071.26236111111,"E",0,0
"Q1697",532,279,1,252,0.248417095370004,0.524436090225564,0.0018796992481203,0.473684210526316,83,1644.44425925926,"B",1,0
"Q16970574",2,0,0,2,0,0,0,1,2,1070.58748842593,"E",0,0
"Q1698",267,123,9,135,0.232925135715187,0.460674157303371,0.0337078651685393,0.50561797752809,95,1644.44380787037,"B",81,0
"Q16986871",1,0,0,1,0,0,0,1,1,1069.76013888889,"E",0,0
"Q1698989",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1589.02248842593,"E",0,0
"Q1699",106,45,0,61,0.244304022783909,0.424528301886792,0,0.575471698113208,47,1644.4433912037,"C",0,0
"Q16998985",10,2,0,8,0.16,0.2,0,0.8,5,1069.50016203704,"E",0,0
"Q17",1281,156,53,1072,0.101911014338549,0.121779859484778,0.0413739266198283,0.836846213895394,349,1646.23584490741,"A",2809,0
"Q170",83,16,1,66,0.153287850195965,0.192771084337349,0.0120481927710843,0.795180722891566,53,1645.9928587963,"C",1,0
"Q1700",58,14,1,43,0.178953626634958,0.241379310344828,0.0172413793103448,0.741379310344828,31,1644.44289351852,"C",1,0
"Q17007185",3,0,0,3,0,0,0,1,3,1068.7719212963,"E",0,0
"Q1701",113,38,0,75,0.223196804761532,0.336283185840708,0,0.663716814159292,42,1644.44278935185,"B",0,0
"Q17010032",1,0,0,1,0,0,0,1,1,1068.76075231481,"E",0,0
"Q17010568",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1068.75859953704,"E",0,0
"Q1702",108,50,0,58,0.248628257887517,0.462962962962963,0,0.537037037037037,50,1644.44261574074,"B",0,0
"Q17026643",2,0,0,2,0,0,0,1,1,1067.77134259259,"E",0,0
"Q1703043",41,28,0,13,0.216537775133849,0.682926829268293,0,0.317073170731707,18,1588.93878472222,"C",0,0
"Q17033636",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,1067.63453703704,"E",0,0
"Q17037829",26,16,0,10,0.236686390532544,0.615384615384615,0,0.384615384615385,11,1067.45934027778,"D",0,0
"Q17044088",15,9,0,6,0.24,0.6,0,0.4,8,1067.21384259259,"E",0,0
"Q17049000",1,0,0,1,0,0,0,1,1,1066.84480324074,"E",0,0
"Q17051345",10,3,0,7,0.21,0.3,0,0.7,4,1066.81467592593,"E",0,0
"Q17055425",4,2,0,2,0.25,0.5,0,0.5,4,1066.79203703704,"E",0,0
"Q1706",124,34,0,90,0.19901144640999,0.274193548387097,0,0.725806451612903,43,1644.44186342593,"B",0,0
"Q17065017",2,0,0,2,0,0,0,1,1,1066.62206018519,"E",0,0
"Q17068907",4,3,0,1,0.1875,0.75,0,0.25,3,1066.53077546296,"E",0,0
"Q1708",95,41,1,53,0.240775623268698,0.431578947368421,0.0105263157894737,0.557894736842105,47,1644.44153935185,"C",1,0
"Q1709",362,93,1,268,0.190195659473154,0.256906077348066,0.00276243093922652,0.740331491712707,99,1644.44138888889,"C",1,0
"Q17094665",39,38,0,1,0.0249835634451019,0.974358974358974,0,0.0256410256410256,7,1066.04615740741,"C",0,0
"Q1710",128,34,0,94,0.195068359375,0.265625,0,0.734375,51,1644.44118055556,"B",0,0
"Q1710638",342,334,0,8,0.0228446359563626,0.976608187134503,0,0.0233918128654971,17,1588.83018518519,"C",0,0
"Q1711",406,94,14,298,0.169938605644398,0.231527093596059,0.0344827586206897,0.733990147783251,103,1644.4409837963,"B",196,0
"Q17110464",1,0,0,1,0,0,0,1,1,1065.6880787037,"E",0,0
"Q17127434",1,1,0,0,0,1,0,0,1,1063.18722222222,"E",0,0
"Q1713",113,13,1,99,0.100790978150208,0.115044247787611,0.00884955752212389,0.876106194690266,52,1644.44078703704,"C",1,0
"Q17132409",28,27,0,1,0.0344387755102041,0.964285714285714,0,0.0357142857142857,7,1062.62024305556,"C",0,0
"Q1714",119,26,0,93,0.170750653202457,0.218487394957983,0,0.781512605042017,39,1644.44064814815,"B",0,0
"Q17142913",11,2,0,9,0.148760330578512,0.181818181818182,0,0.818181818181818,4,1061.26100694444,"C",0,0
"Q17148897",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1058.74585648148,"E",0,0
"Q1715",476,101,37,338,0.150669091165878,0.21218487394958,0.0777310924369748,0.710084033613445,134,1644.44053240741,"B",1369,0
"Q1716",209,74,2,133,0.225315354501957,0.354066985645933,0.00956937799043062,0.636363636363636,66,1644.44049768519,"B",4,0
"Q1717",99,37,9,53,0.200081624324049,0.373737373737374,0.0909090909090909,0.535353535353535,43,1644.44041666667,"B",81,0
"Q17178000",20,19,0,1,0.0475,0.95,0,0.05,6,1053.92185185185,"D",0,0
"Q1718",478,119,68,291,0.15155984664134,0.248953974895398,0.142259414225941,0.608786610878661,116,1644.44008101852,"A",4624,0
"Q17195291",32,6,0,26,0.15234375,0.1875,0,0.8125,15,1052.56271990741,"C",0,0
"Q1720",405,103,4,298,0.187130010669105,0.254320987654321,0.00987654320987654,0.735802469135802,116,1644.4397337963,"C",16,0
"Q17200970",26,25,0,1,0.0369822485207101,0.961538461538462,0,0.0384615384615385,6,1051.31914351852,"C",0,0
"Q1722071",4,3,0,1,0.1875,0.75,0,0.25,3,1588.60126157407,"E",0,0
"Q17220833",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1050.78520833333,"E",0,0
"Q17226803",2,0,0,2,0,0,0,1,2,1050.76258101852,"E",0,0
"Q17229384",6,0,2,4,0,0,0.333333333333333,0.666666666666667,4,1050.63171296296,"E",4,0
"Q1723",155,33,2,120,0.164828303850156,0.212903225806452,0.0129032258064516,0.774193548387097,56,1644.43909722222,"B",4,0
"Q17231872",4,2,0,2,0.25,0.5,0,0.5,4,1050.53290509259,"E",0,0
"Q1724",285,91,3,191,0.213985841797476,0.319298245614035,0.0105263157894737,0.670175438596491,98,1644.4387962963,"C",9,0
"Q1725",133,36,1,96,0.195375657188083,0.270676691729323,0.0075187969924812,0.721804511278195,46,1644.43846064815,"B",1,0
"Q1726",683,105,37,541,0.12177136009638,0.153733528550512,0.0541727672035139,0.792093704245974,200,1644.43846064815,"B",1369,0
"Q1726607",74,22,1,51,0.204894083272462,0.297297297297297,0.0135135135135135,0.689189189189189,31,1588.4794212963,"C",1,0
"Q1727",353,189,4,160,0.242679100225505,0.535410764872521,0.0113314447592068,0.453257790368272,76,1644.43832175926,"B",16,0
"Q1728",92,38,0,54,0.242438563327032,0.41304347826087,0,0.58695652173913,44,1644.43815972222,"C",0,0
"Q17282217",20,18,0,2,0.09,0.9,0,0.1,7,1040.3247337963,"D",0,0
"Q17289397",34,33,0,1,0.0285467128027682,0.970588235294118,0,0.0294117647058824,7,1039.15778935185,"C",0,0
"Q1730",111,32,1,78,0.202580959337716,0.288288288288288,0.00900900900900901,0.702702702702703,43,1644.4378125,"B",1,0
"Q17318766",3,0,0,3,0,0,0,1,1,1031.5608912037,"E",0,0
"Q1732",103,39,1,63,0.231595814874163,0.378640776699029,0.00970873786407767,0.611650485436893,49,1644.4371412037,"C",1,0
"Q17328287",5,3,0,2,0.24,0.6,0,0.4,3,1029.20322916667,"E",0,0
"Q1734",499,46,129,324,0.0598551813044928,0.0921843687374749,0.258517034068136,0.649298597194389,198,1644.436875,"C",16641,0
"Q17356535",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1023.22771990741,"E",0,0
"Q17359332",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1023.11018518519,"E",0,0
"Q1736",94,48,0,46,0.249886826618379,0.51063829787234,0,0.48936170212766,44,1644.43604166667,"C",0,0
"Q17365173",3,3,0,0,0,1,0,0,2,1021.69552083333,"E",0,0
"Q1736712",43,37,0,6,0.120064899945917,0.86046511627907,0,0.13953488372093,18,1588.31017361111,"C",0,0
"Q1737",226,87,0,139,0.236764821050983,0.384955752212389,0,0.615044247787611,63,1644.43543981481,"C",0,0
"Q17372511",10,0,0,10,0,0,0,1,1,1021.06716435185,"D",0,0
"Q1738",94,42,0,52,0.247170665459484,0.446808510638298,0,0.553191489361702,46,1644.4353587963,"C",0,0
"Q17381894",8,1,0,7,0.109375,0.125,0,0.875,7,1017.93175925926,"E",0,0
"Q17387557",25,25,0,0,0,1,0,0,4,1017.44975694444,"C",0,0
"Q174",615,156,26,433,0.178592107872298,0.253658536585366,0.0422764227642276,0.704065040650407,180,1645.98284722222,"C",676,0
"Q1740",107,27,6,74,0.174513057908988,0.252336448598131,0.0560747663551402,0.691588785046729,47,1644.43490740741,"B",36,0
"Q1740181",3,0,0,3,0,0,0,1,2,1588.24321759259,"E",0,0
"Q17407575",30,23,0,7,0.178888888888889,0.766666666666667,0,0.233333333333333,9,1013.99805555556,"C",0,0
"Q1741",810,106,75,629,0.101621704008535,0.130864197530864,0.0925925925925926,0.776543209876543,176,1644.43487268519,"A",5625,0
"Q17415933",20,19,0,1,0.0475,0.95,0,0.05,3,1012.19628472222,"D",0,0
"Q1741630",45,36,1,8,0.142222222222222,0.8,0.0222222222222222,0.177777777777778,23,1588.21399305556,"C",1,0
"Q17423196",21,17,0,4,0.154195011337868,0.80952380952381,0,0.19047619047619,6,1011.09988425926,"C",0,0
"Q17426139",21,20,0,1,0.0453514739229025,0.952380952380952,0,0.0476190476190476,4,1010.60689814815,"D",0,0
"Q1743213",1,1,0,0,0,1,0,0,1,1588.18814814815,"E",0,0
"Q17439913",20,18,0,2,0.09,0.9,0,0.1,3,1008.86659722222,"D",0,0
"Q1745",114,51,0,63,0.247229916897507,0.447368421052632,0,0.552631578947368,52,1644.43376157407,"C",0,0
"Q17464814",20,19,0,1,0.0475,0.95,0,0.05,4,1005.54452546296,"D",0,0
"Q17467088",34,33,0,1,0.0285467128027682,0.970588235294118,0,0.0294117647058824,5,1005.39989583333,"C",0,0
"Q1746778",1,1,0,0,0,1,0,0,1,1588.13038194444,"E",0,0
"Q1747",96,38,0,58,0.239149305555556,0.395833333333333,0,0.604166666666667,46,1644.43335648148,"C",0,0
"Q1747798",25,19,0,6,0.1824,0.76,0,0.24,15,1588.09400462963,"C",0,0
"Q1748544",28,20,1,7,0.178571428571429,0.714285714285714,0.0357142857142857,0.25,15,1588.06783564815,"C",1,0
"Q17488102",20,3,0,17,0.1275,0.15,0,0.85,11,999.465648148148,"E",0,0
"Q1749",350,152,2,196,0.2432,0.434285714285714,0.00571428571428571,0.56,93,1644.43332175926,"B",4,0
"Q17490465",18,6,0,12,0.222222222222222,0.333333333333333,0,0.666666666666667,4,997.348090277778,"C",0,0
"Q175",223,53,3,167,0.177984676949064,0.237668161434978,0.0134529147982063,0.748878923766816,117,1645.98092592593,"C",9,0
"Q1750",97,46,1,50,0.244446806249336,0.474226804123711,0.0103092783505155,0.515463917525773,49,1644.43290509259,"C",1,0
"Q1751",119,54,0,65,0.247863851422922,0.453781512605042,0,0.546218487394958,54,1644.43258101852,"C",0,0
"Q1753",101,44,1,56,0.241544946573865,0.435643564356436,0.0099009900990099,0.554455445544555,46,1644.43202546296,"C",1,0
"Q1753562",7,2,0,5,0.204081632653061,0.285714285714286,0,0.714285714285714,6,1587.90982638889,"E",0,0
"Q1753704",46,40,0,6,0.113421550094518,0.869565217391304,0,0.130434782608696,19,1587.90760416667,"C",0,0
"Q1754",555,126,13,416,0.170168005843682,0.227027027027027,0.0234234234234234,0.74954954954955,155,1644.43197916667,"C",169,0
"Q17540853",15,10,0,5,0.222222222222222,0.666666666666667,0,0.333333333333333,7,988.240717592593,"E",0,0
"Q17548046",347,50,3,294,0.122083897383086,0.144092219020173,0.00864553314121038,0.847262247838617,90,987.682777777778,"B",9,0
